created_at,text
Mon Jul 06 12:26:47 +0000 2020,If you want your 401ks  and Stocks which are getting close to an all time high NASDAQ is already there to disintegrate and disappear vote for the Radical Left Do Nothing Democrats and Corrupt Joe Biden Massive Tax Hikes  They will make you very poor FAST
Mon Jul 06 12:13:52 +0000 2020,Statue of Frederick Douglass Torn Down in Rochester  via  This shows that these anarchists have no bounds
Sun Jul 05 22:34:33 +0000 2020,New China Virus Cases up because of massive testing deaths are down low and steady The Fake News Media should report this and also that new job numbers are setting records
Sun Jul 05 21:29:36 +0000 2020,Democrats want to Defund amp Abolish Police This despite poor crime numbers in cities that they run CRAZY
Sun Jul 05 21:20:51 +0000 2020,Chicago and New York City crime numbers are way up 67 people shot in Chicago 13 killed Shootings up significantly in NYC where people are demanding that  amp  act now Federal Government ready willing and able to help if asked
Sun Jul 05 21:05:50 +0000 2020, weekend afternoons is the worst Getting into  and MSDNC territory Watch  amp  instead Much better
Sun Jul 05 20:47:26 +0000 2020, gladly puts up the phony suppression polls as soon as they come out We are leading in the REAL polls because people are sick amp tired of watching the Democrat run cities in all cases falling apart Also now 96 Approval Rating in the Republican Party Another 2016
Sun Jul 05 05:32:20 +0000 2020,Wow  got caught cold manipulating the words and meaning of my 4th of July Speech They were brazen desperate Watch what happens
Sun Jul 05 03:48:54 +0000 2020,On this wonderful day we celebrate our history our heroes our heritage our flag and our FREEDOM Happy Fourth of July to Everyone SaluteToAmerica 
Sun Jul 05 03:42:20 +0000 2020,
Sat Jul 04 20:19:07 +0000 2020,Will be speaking at 700 PM Thank you for all of the nice comments on the Mount Rushmore speech last night
Sat Jul 04 20:14:51 +0000 2020,Big 4th of July Air Show soon coming down the East Coast Get ready to look up to the sky Check local listings
Sat Jul 04 20:03:59 +0000 2020,Would lead to disaster 
Sat Jul 04 20:03:07 +0000 2020,The Fake News Media is being laughed at all over the world 
Sat Jul 04 19:56:04 +0000 2020,This would be the beginning of the end He has no clue but he wouldnt be calling the shots 
Sat Jul 04 19:52:47 +0000 2020,And if the Federal Government wasnt getting ready to go in and we were all set it would still be a squatters anarchists mess 
Sat Jul 04 18:49:57 +0000 2020,In a certain way our tremendous Testing success gives the Fake News Media all they want CASES In the meantime Deaths and the all important Mortality Rate goes down You dont hear about that from the Fake News and you never will Anybody need any Ventilators
Sat Jul 04 18:49:56 +0000 2020,Cases Cases Cases If we didnt test so much and so successfully we would have very few cases If you test 40000000 people you are going to have many cases that without the testing like other countries would not show up every night on the Fake Evening News
Sat Jul 04 17:57:48 +0000 2020,Change Hearts Not Stones There is no end to historical purification Great historian Doug Wead
Sat Jul 04 17:38:54 +0000 2020,Thank you my friend America loves India 
Sat Jul 04 17:37:21 +0000 2020,Great 
Sat Jul 04 17:20:00 +0000 2020,The  is a very corrupt and dishonest media outlet that suffers TDS at a level rarely seen They will lose any remaining credibility on the evening of November 3rd 
Sat Jul 04 17:18:13 +0000 2020,
Sat Jul 04 16:56:07 +0000 2020,An amazing guy Burgess is what we need in Washington tough and smart 
Sat Jul 04 16:48:25 +0000 2020,Sara the Silent Majority will speak on NOVEMBER 3rd You are doing a Great job amp together with some very well known others who got it right on Russia Russia Russia should get a now very discredited Pulitzer Prize Committee should get them back from those that got it wrong 
Sat Jul 04 16:22:12 +0000 2020,
Sat Jul 04 16:07:59 +0000 2020,Thank you Tammy You have quickly become a great voice for freedom 
Sat Jul 04 15:39:07 +0000 2020,
Sat Jul 04 06:32:17 +0000 2020,
Sat Jul 04 05:16:37 +0000 2020,Jim Banks New York Times Damaged National Security to Hurt Trump  via  Thank you Jim They are Fake News
Sat Jul 04 04:14:28 +0000 2020,
Fri Jul 03 21:12:48 +0000 2020,Congressman Jeff Van Drew  is a Courageous Leader who defended me against Pelosis Impeachment Scam and is a conservative who shares our Republican values Jeff is a fighter for South Jersey and will always put America First Vote for Jeff 
Fri Jul 03 21:12:29 +0000 2020,Congressman  is a tremendous supporter of our MAGA agenda He is Strong on the Wall Law Enforcement and the Second Amendment and he always puts America First Paul has my Complete and Total Endorsement AZ04 
Fri Jul 03 21:12:20 +0000 2020,Tony Gonzales  will be a GREAT Congressman for Texas A Navy veteran he is Strong on the Economy Life and the Second Amendment We need him to defeat the Radical Left in November Tony has my Complete and Total Endorsement TX23 
Fri Jul 03 21:11:56 +0000 2020,talks big for the worker but never delivers Tim Ryan was a failed Presidential candidate and he keeps failing Ohio Vote for Christina Hagan who has my Complete and Total Endorsement OH13 
Fri Jul 03 21:11:55 +0000 2020,Christina Hagan  will be an incredible Congresswoman for the working families of Northeast Ohio An early supporter of our MAGA agenda she is Strong on Jobs Border Security and your Second Amendment Christina is running against an absolute failure Tim Ryan who
Fri Jul 03 21:09:12 +0000 2020,I know Ronny well He will NEVER let you down Solid as a rock Ronny has my Complete and Total Endorsement TX13 MAGA 
Fri Jul 03 21:09:12 +0000 2020, is a spectacular man An Admiral in the Navy he is a brave and loyal Warrior who loves our Military and Vets As a medical doctor Ronny is great on HealthCare and he is Strong on Cutting Taxes the Border and the Second Amendment
Fri Jul 03 21:08:37 +0000 2020,My friend  will be a phenomenal Senator for Tennessee He did an incredible job for our country as Ambassador to Japan Strong on the Economy Trade and the Wall Bill stands Tall for Law amp Order He has my Complete and Total Endorsement 
Fri Jul 03 21:07:53 +0000 2020,Congratulations  on your impressive primary victory A Super Bowl Champion Burgess knows how to WIN Strong on Life Military Vets and the 2A he will always fight for Utah Burgess has my Complete and Total Endorsement UT04 
Fri Jul 03 12:12:26 +0000 2020,NASDAQ HAD ITS 23RD RECORD CLOSE OF THE YEAR OTHER EXCHANGES ARE FOLLOWING CLOSELY BEHIND TREMENDOUS POTENTIAL REMAINING BIG MONTHS UPCOMING NEXT YEAR DEPENDING ON AN ELECTION WIN WILL BE ONE OF THE BEST EVER 
Fri Jul 03 03:50:36 +0000 2020,Actually a must read Really good 
Fri Jul 03 03:44:42 +0000 2020,There is a rise in Coronavirus cases because our testing is so massive and so good far bigger and better than any other country This is great news but even better news is that death and the death rate is DOWN Also younger people who get better much easier and faster
Fri Jul 03 03:25:18 +0000 2020,He cannot pass the test I aced He should give it a try 
Fri Jul 03 00:19:23 +0000 2020,MAKE AMERICA GREAT AGAIN
Fri Jul 03 00:17:52 +0000 2020,LAW amp ORDER
Thu Jul 02 23:41:58 +0000 2020,MailIn Ballots will lead to massive electoral fraud and a rigged 2020 Election Look at all of the cases and examples that are out there right now with the Patterson NJ being the most recent example Republicans in particular cannot let this happen
Thu Jul 02 23:29:01 +0000 2020, should move Fredo back to the morning slot He was rewarded for bad ratings with a much better time slot  and again got really bad ratings Getting totally trounced by  Give him another shot in the morning  He would easily beat Morning Joes poorly rated show
Thu Jul 02 23:19:03 +0000 2020,Darrell always has had my full support and complete and total Endorsement We need him badly in Washington 
Thu Jul 02 23:18:43 +0000 2020,
Thu Jul 02 23:17:09 +0000 2020,Minnesota we need Lacy Johnson in Washington DC Has my Complete and Total Endorsement Hes tough and smart  and loves Minnesota Look at the MESS you just went through  No more Next time call up the National Guard much sooner and Vote for Lacy 
Thu Jul 02 23:16:47 +0000 2020,The Governor of North Carolina  made it absolutely IMPOSSIBLE for the Republican Party to have its Convention there  and we all love the State Millions of Dollars amp JOBS lost by State VOTE FOR 
Thu Jul 02 23:11:50 +0000 2020,If I didnt demand that National Guard Troops go into Minneapolis after watching how poorly the Liberal Democrat government was handling things you wouldnt even have a Minneapolis now Once they were deployed in force all looting burning and crime stopped DEAD
Thu Jul 02 23:09:47 +0000 2020,Its a trap because they want to tank the economy and make everything look trrrible so they can make President Trump look bad in November They want Trump to have to send in troops so it looks bad for him  Dave Rubin author of Dont Burn This Book 
Thu Jul 02 23:07:50 +0000 2020,The United States has been experiencing believe it or not  Historically Low Crime Rates The last thing we will be doing is Defunding or Eliminating our many and various Police Departments or putting an end to our great Second Amendment
Thu Jul 02 23:04:06 +0000 2020,Thank you George 
Thu Jul 02 22:59:59 +0000 2020,Dr Taylor Marshall author There Is A War On Christianity  
Thu Jul 02 22:48:54 +0000 2020,SPIRIT OF AMERICA SHOWCASE 
Thu Jul 02 21:45:19 +0000 2020,We MUST lower drug prices for patients   and  have SHOWN LEADERSHIP while  and  WALK AWAY
Thu Jul 02 15:41:38 +0000 2020,
Thu Jul 02 15:40:40 +0000 2020,
Thu Jul 02 15:27:16 +0000 2020,JOBS JOBS JOBS MAGA 
Thu Jul 02 14:40:16 +0000 2020,"HISTORIC JOBS NUMBERS MAGA 
"
Thu Jul 02 14:38:55 +0000 2020,
Thu Jul 02 13:11:31 +0000 2020,News Conference at 930 Great Jobs Numbers
Thu Jul 02 12:56:02 +0000 2020,
Wed Jul 01 23:27:00 +0000 2020,
Wed Jul 01 23:17:18 +0000 2020,
Wed Jul 01 23:16:13 +0000 2020,
Wed Jul 01 20:18:44 +0000 2020,
Wed Jul 01 20:15:32 +0000 2020,
Wed Jul 01 20:14:57 +0000 2020,
Wed Jul 01 17:55:45 +0000 2020,Special thank you to the    and   for their support of what will without question be a special evening Salute2America 
Wed Jul 01 17:49:21 +0000 2020,
Wed Jul 01 13:48:48 +0000 2020,horrible BLM chant Pigs In A Blanket Fry Em Like Bacon Maybe our GREAT Police who have been neutralized and scorned by a mayor who hates amp disrespects them wont let this symbol of hate be affixed to New Yorks greatest street Spend this money fighting crime instead
Wed Jul 01 13:48:48 +0000 2020,NYC is cutting Police s by ONE BILLION DOLLARS and yet the  is going to paint a big expensive yellow Black Lives Matter sign on Fifth Avenue denigrating this luxury Avenue This will further antagonize New Yorks Finest who LOVE New York amp vividly remember the
Wed Jul 01 12:30:27 +0000 2020,Biden was asked questions at his socalled Press Conference yesterday where he read the answers from a teleprompter That means he was given the questions just like Crooked Hillary Never have seen this before
Wed Jul 01 12:07:26 +0000 2020,No corroborating evidence to back reports Department of Defense Do people still not understand that this is all a made up Fake News Media Hoax started to slander me amp the Republican Party I was never briefed because any info that they may have had did not rise to that level
Wed Jul 01 11:19:44 +0000 2020,WOW Record Growth in 2nd Quarter Under Corrupt Joe Biden and his MASSIVE Tax and Regulation increases Markets and your 401ks will PLUNGE Expect a Record 2021
Wed Jul 01 11:12:00 +0000 2020,My Executive Order to protect Monuments Statues etc IS IN FULL FORCE AND EFFECT In excess of a 10 year prison term Please do not put yourself in jeopardy Many people now under arrest
Wed Jul 01 11:09:21 +0000 2020,The Russia Bounty story is just another made up by Fake News tale that is told only to damage me and the Republican Party The secret source probably does not even exist just like the story itself If the discredited  has a source reveal it Just another HOAX
Wed Jul 01 11:05:07 +0000 2020,Congratulations to  on completely dominating the just released morning TV Ratings Morning Joke staring Psycho Joe Scarborough on MSDNC a Concast Company was a disaster Even worse was the barely registering  mess
Wed Jul 01 10:53:32 +0000 2020,Cant believe how badly  has done in the newly released TV ratings They are so far below  thank you President Trump that you can barely find them Fredo should be given a big pay cut MSDNC also did poorly As I have long said Fake News does not pay
Wed Jul 01 10:50:18 +0000 2020,Minneapolis City Council unanimously approves proposal to disband police   The Democrats would do this all over the US It would be a disaster for safety amp security
Wed Jul 01 10:48:13 +0000 2020,Happening fast 
Wed Jul 01 03:58:14 +0000 2020,I will Veto the Defense Authorization Bill if the Elizabeth Pocahontas Warren of all people Amendment which will lead to the renaming plus other bad things of Fort Bragg Fort Robert E Lee and many other Military Bases from which we won Two World Wars is in the Bill
Wed Jul 01 03:29:59 +0000 2020,Congratulations on a really great win 
Wed Jul 01 02:30:14 +0000 2020,I know better than anyone that my friend Roger Ailes died 3 years ago just look at what happened to  We all miss Roger
Wed Jul 01 02:01:44 +0000 2020,He knew the questions and still couldnt answer them Lamestream Media being laughed at all over the world 
Wed Jul 01 01:54:55 +0000 2020,She gets fired by  for giving Crooked Hillary the debate questions and gets hired by  Where are you Roger Ailes 
Wed Jul 01 01:20:21 +0000 2020,At the request of many great Americans who live in the Suburbs and others I am studying the AFFH housing regulation that is having a devastating impact on these once thriving Suburban areas Corrupt Joe Biden wants to make them MUCH WORSE Not fair to homeowners I may END
Tue Jun 30 23:10:59 +0000 2020,
Tue Jun 30 23:00:17 +0000 2020,This is a battle to save the Heritage History and Greatness of our Country MAGA2020
Tue Jun 30 22:52:02 +0000 2020,As I watch the Pandemic spread its ugly face all across the world including the tremendous damage it has done to the USA I become more and more angry at China People can see it and I can feel it
Tue Jun 30 22:46:40 +0000 2020,Todays SCOTUS ruling is a historic win for families who want SCHOOL CHOICE NOW SchoolChoice is a civil rights issue and no parent should have to send their child to a failing school I will continue to fight for School Choice and will always defend Religious Freedom
Tue Jun 30 18:59:36 +0000 2020,
Tue Jun 30 14:49:02 +0000 2020,THE LONE WARRIOR
Tue Jun 30 14:13:54 +0000 2020,Chuck we will get lower drug prices done Thanks 
Tue Jun 30 13:16:36 +0000 2020,We are tracking down the two Anarchists who threw paint on the magnificent George Washington Statue in Manhattan We have them on tape They will be prosecuted and face 10 years in Prison based on the Monuments and Statues Act Turn yourselves in now
Mon Jun 29 19:20:57 +0000 2020,Senator  from Colorado is a GREAT Senator who always fights for the people of his state He protects your 2A loves our Vets and Military and cares deeply about our BEAUTIFUL public lands Cory has my Complete and Total Endorsement COSEN 
Mon Jun 29 19:20:25 +0000 2020,Congressman  is a great supporter of the MAGA Agenda He fights for your 2A rights and the Border Wall Scott is working hard for Colorado and has my Complete and Total Endorsement CO03 
Mon Jun 29 19:16:01 +0000 2020,
Mon Jun 29 19:15:28 +0000 2020,
Mon Jun 29 14:25:57 +0000 2020,Sorry to inform the Do Nothing Democrats but I am getting VERY GOOD internal Polling Numbers Just like 2016 the  Polls are Fake The  Polls are a JOKE Do you think they will apologize to me amp their subscribers AGAIN when I WIN People want LAW ORDER amp SAFETY
Mon Jun 29 14:15:02 +0000 2020,Seattle Looters Agitators Anarchists and Protestors are now refusing to leave the CHOP Zone They have ZERO respect for Government or the Mayor of Seattle or Governor of Washington State Not good
Mon Jun 29 13:48:02 +0000 2020,95 Approval Rating of President Trump in the Republican Party I would imagine the 5 are the RINOS and stupid people who dont want to see great Judges amp Supreme Court Justices a new amp powerful Military Choice for Vets 2A Protection big RegulationCuts Life amp much more
Mon Jun 29 12:34:18 +0000 2020,Can anyone believe that Princeton just dropped the name of Woodrow Wilson from their highly respected policy center Now the Do Nothing Democrats want to take off the name John Wayne from an airport Incredible stupidity
Mon Jun 29 12:17:08 +0000 2020,This Tweet from  has been withheld in Canada
Mon Jun 29 02:40:24 +0000 2020,Intel just reported to me that they did not find this info credible and therefore did not report it to me or  Possibly another fabricated Russia Hoax maybe by the Fake News  wanting to make Republicans look bad 
Mon Jun 29 02:30:33 +0000 2020,Absentee Ballots are fine A person has to go through a process to get and use them MailIn Voting on the other hand will lead to the most corrupt Election is USA history Bad things happen with MailIns Just look at Special Election in Patterson NJ 19 of Ballots a FRAUD
Mon Jun 29 02:18:01 +0000 2020,Corrupt Joe Bidens team is running false ads Almost everything in them is a knowing lie just the opposite of what they are saying amp very much like their Fake News partners
Mon Jun 29 02:12:20 +0000 2020,The Dems want to Defund and Abolish the Police Not good 
Sun Jun 28 12:37:54 +0000 2020,THE VAST SILENT MAJORITY IS ALIVE AND WELL We will win this Election big Nobody wants a Low IQ person in charge of our Country and Sleepy Joe is definitely a Low IQ person
Sun Jun 28 12:22:11 +0000 2020,The Fake News  nytimes must reveal its anonymous source Bet they cant do it this person probably does not even exist 
Sun Jun 28 12:16:20 +0000 2020,Have a good time this morning at First Baptist Dallas Church The wonderful Pastor  will be joined by our GREAT  Mike Pence
Sun Jun 28 12:07:41 +0000 2020,Since imposing a very powerful 10 year prison sentence on those that Vandalize Monuments Statues etc with many people being arrested all over our Country the Vandalism has completely stopped Thank you
Sun Jun 28 11:59:02 +0000 2020,Corrupt Joe Biden has confirmed that he would give UNLIMITED Healthcare to Illegal Immigrants This would break our system and bring millions of people to the USA 
Sun Jun 28 11:48:57 +0000 2020,Funny to see Corrupt Joe Biden reading a statement on Russia which was obviously written by his handlers Russia ate his and Obamas lunch during their time in office so badly that Obama wanted them out of the then G8 US was weak on everything but especially Russia
Sun Jun 28 11:28:19 +0000 2020,Nobodys been tougher on Russia than the Trump Administration With Corrupt Joe Biden amp Obama Russia had a field day taking over important parts of Ukraine  Wheres Hunter Probably just another phony Times hit job just like their failed Russia Hoax Who is their source
Sun Jun 28 11:28:18 +0000 2020,Nobody briefed or told me  Pence or Chief of Staff  about the socalled attacks on our troops in Afghanistan by Russians as reported through an anonymous source by the Fake News  Everybody is denying it amp there have not been many attacks on us
Sun Jun 28 03:53:46 +0000 2020,
Sun Jun 28 02:22:43 +0000 2020,
Sat Jun 27 22:03:49 +0000 2020,
Sat Jun 27 22:03:43 +0000 2020,
Sat Jun 27 22:03:36 +0000 2020,
Sat Jun 27 22:03:27 +0000 2020,
Sat Jun 27 22:03:18 +0000 2020,
Sat Jun 27 22:03:08 +0000 2020,
Sat Jun 27 22:02:42 +0000 2020,
Sat Jun 27 22:02:37 +0000 2020,
Sat Jun 27 22:02:33 +0000 2020,
Sat Jun 27 22:02:02 +0000 2020,
Sat Jun 27 22:01:54 +0000 2020,
Sat Jun 27 22:01:42 +0000 2020,
Sat Jun 27 22:01:35 +0000 2020,
Sat Jun 27 22:01:25 +0000 2020,
Sat Jun 27 22:01:08 +0000 2020,
Sat Jun 27 21:47:36 +0000 2020,
Sat Jun 27 21:30:33 +0000 2020,
Sat Jun 27 21:04:48 +0000 2020,
Sat Jun 27 21:03:57 +0000 2020,
Sat Jun 27 21:00:28 +0000 2020,This Tweet from  has been withheld in response to a report from the copyright holder Learn more
Sat Jun 27 19:55:30 +0000 2020,Corrupt Joe Biden said yesterday that we have over 120 million people dead of Coronavirus
Sat Jun 27 13:23:56 +0000 2020,Obamacare is a joke Deductible is far too high and the overall cost is ridiculous My Administration has gone out of its way to manage OC much better than previous but it is still no good I will ALWAYS PROTECT PEOPLE WITH PREEXISTING CONDITIONS ALWAYS ALWAYSALWAYS
Sat Jun 27 13:23:55 +0000 2020,Now that the very expensive unpopular and unfair Individual Mandate provision has been terminated by us many States amp the US are asking the Supreme Court that Obamacare itself be terminated so that it can be replaced with a FAR BETTER AND MUCH LESS EXPENSIVE ALTERNATIVE
Sat Jun 27 11:17:35 +0000 2020,We will win the Election against Corrupt Joe Biden Nancy Pelosi and Schumer We will save the Supreme Court your 2nd Amendment permanent damage from the ridiculous Green New Deal and you from massive Tax Hikes Also our Heritage History and LAW amp ORDER
Sat Jun 27 11:17:35 +0000 2020,Do not believe the Fake News Media Oklahoma speech had the highest Saturday television ratings in  history  dominated TV with my interview on Thursday night more than  amp MSDNC COMBINED These are the real polls the Silent Majority not FAKE POLLS
Fri Jun 26 21:48:44 +0000 2020,I just had the privilege of signing a very strong Executive Order protecting American Monuments Memorials and Statues  and combatting recent Criminal Violence Long prison terms for these lawless acts against our Great Country
Fri Jun 26 21:31:41 +0000 2020,Big WIN in Texas on MailIn Ballots
Fri Jun 26 21:15:50 +0000 2020,I am doing what is necessary to keep our communities safe  and these people will be brought to Justice
Fri Jun 26 21:15:50 +0000 2020,I was going to go to Bedminster New Jersey this weekend but wanted to stay in Washington DC to make sure LAW amp ORDER is enforced The arsonists anarchists looters and agitators have been largely stopped
Fri Jun 26 17:15:24 +0000 2020,MANY people in custody with many others being sought for Vandalization of Federal Property in Lafayette Park 10 year prison sentences  
Fri Jun 26 03:57:37 +0000 2020,He has no idea so the answer is yes 
Fri Jun 26 03:54:49 +0000 2020,Coronavirus deaths are way down Mortality rate is one of the lowest in the World Our Economy is roaring back and will NOT be shut down Embers or flare ups will be put out as necessary
Fri Jun 26 02:36:19 +0000 2020,I was honored to be in Wisconsin today on the edge of beautiful Lake Michigan with the legendary workers of Marinette Marine 
Fri Jun 26 00:31:15 +0000 2020,If I ever said something so mortifyingly stupid the Fake News Media would come down on me with a vengeance This is beyond a normal mistake Why isnt the media reporting it 
Thu Jun 25 22:06:27 +0000 2020,I will be interviewed by  tonight at 900 PM Eastern on  Enjoy
Thu Jun 25 17:44:58 +0000 2020,Landing in Wisconsin Launching big new ship contract
Thu Jun 25 17:35:42 +0000 2020,LAW amp ORDER
Thu Jun 25 17:30:43 +0000 2020,Told that  Bill de Blasio wants to paint the fabled amp beautiful Fifth Avenue right in front of Trump TowerTiffany with a big yellow Black Lives Matter sign Pigs in a Blanket Fry Em Like Bacon referring to killing Police is their chant NYC Police are furious
Thu Jun 25 17:29:33 +0000 2020,Black Lives Matter leader states If US doesnt give us what we want then we will burn down this system and replace it This is Treason Sedition Insurrection
Thu Jun 25 17:28:50 +0000 2020,The ObamaBiden Administration is the most CORRUPT in HISTORY 
Thu Jun 25 17:04:49 +0000 2020,When are the thugs looters and anarchists moving out of the socalled Autonomous Zone in Seattle Get going
Thu Jun 25 16:06:06 +0000 2020,The number of ChinaVirus cases goes up because of GREAT TESTING while the number of deaths mortality rate goes way down The Fake News doesnt like telling you that
Thu Jun 25 15:59:35 +0000 2020,Failed presidential candidate thank you President Trump Carly Fiorina said she will be voting for Corrupt Joe Biden She lost so badly to me twice in one campaign that she should be voting for Joe No complaints
Thu Jun 25 15:20:21 +0000 2020,The Fake News and phony Fake Suppression Polls have never been worse The Lamestream Media has gone CRAZY
Thu Jun 25 14:47:58 +0000 2020,A  commentator just ripped me with lies with nobody defending They talked about the friendly protesters they set the Church on fire the day before They were anything but friendly and how I stood and held the Bible upside down  it wasnt upside down 
Thu Jun 25 04:19:06 +0000 2020,How Trump Is Making Black America Great Again The Untold Story Of Black Advancement in the Era of Trump By Horace Cooper  A great new book
Thu Jun 25 04:08:02 +0000 2020,It was my great honor to free up 5000 square miles of ocean off the coast of Maine Enjoy
Thu Jun 25 03:45:44 +0000 2020,the good and the bad It is important for us to understand and remember even in turbulent and difficult times and learn from them Knowledge comes from the most unusual of places
Thu Jun 25 03:45:44 +0000 2020,Very sad to see States allowing roving gangs of wise guys anarchists amp looters many of them having no idea what they are doing indiscriminately ripping down our statues and monuments to the past Some are great works of art but all represent our History amp Heritage both
Thu Jun 25 00:40:04 +0000 2020,Pres Obama destroyed the lobster and fishing industry in Maine Now its back bigger and better than anyone ever thought possible Enjoy your lobstering and fishing Make lots of money
Wed Jun 24 22:10:48 +0000 2020,Biden failed with China They took us to the cleaners I got Billions out of China and gave much of it to our targeted farmers
Wed Jun 24 21:47:00 +0000 2020,
Wed Jun 24 19:21:58 +0000 2020,LAW amp ORDER
Wed Jun 24 16:58:51 +0000 2020,Is James Comey and his band of Dirty Cops going to apologize to General Michael Flynn and many others for what they have done to ruin his life What about Robert Mueller and his Angry Democrat Cronies  Are they going to say SO SORRY And what about Obama amp Biden
Wed Jun 24 14:40:54 +0000 2020,Great  Appeals Court Upholds Justice Departments Request To Drop Criminal Case Against General Michael Flynn
Wed Jun 24 04:26:29 +0000 2020,A GREAT DAY IN ARIZONA 
Wed Jun 24 04:26:29 +0000 2020,A GREAT DAY IN ARIZONA 
Wed Jun 24 03:49:10 +0000 2020,It is ashame that Congress doesnt do something about the lowlifes that burn the American Flag It should be stopped and now
Wed Jun 24 03:30:26 +0000 2020,Tomorrow  and the Senate Republicans have a Great Bill the JUSTICEAct up for a vote Will be great for both people of color and police  in fact has major police support Rebuilding trust and keeping communities safe Hope to sign it into law ASAP
Wed Jun 24 01:21:21 +0000 2020,BIG VICTORY for patients  Federal court UPHOLDS hospital price transparency Patients deserve to know the price of care BEFORE they enter the hospital Because of my action they will This may very well be bigger than healthcare itself Congratulations America
Tue Jun 23 19:25:07 +0000 2020,Cases up only because of our big number testing Mortality rate way down 
Tue Jun 23 19:21:03 +0000 2020,We broke them up last night fast Numerous are and will be in prison 
Tue Jun 23 17:23:40 +0000 2020,Hogan Gidley will be leaving the White House on July 1 and heading over to my campaign to be the National Press Secretary  He is a strong loyal and trusted member of the team that I know will do an outstanding job We must WIN this election Follow him at 
Tue Jun 23 14:41:52 +0000 2020,Dr Anthony Fauci who is with us in all ways a very high 72 Approval Rating So if he is in charge along with VP etc and with us doing all of these really good things why doesnt the Lamestream Media treat us as they should Answer Because they are Fake News
Tue Jun 23 14:41:50 +0000 2020,We did a great job on CoronaVirus including the very early ban on China Ventilator production and Testing which is by far the most and best in the World We saved millions of US lives Yet the Fake News refuses to acknowledge this in a positive way But they do give
Tue Jun 23 12:45:32 +0000 2020,There will never be an Autonomous Zone in Washington DC as long as Im your President If they try they will be met with serious force
Tue Jun 23 10:54:20 +0000 2020,Cases are going up in the US because we are testing far more than any other country and ever expanding With smaller testing we would show fewer cases
Tue Jun 23 10:46:46 +0000 2020,This action is taken effective immediately but may also be used retroactively for destruction or vandalism already caused There will be no exceptions
Tue Jun 23 10:46:44 +0000 2020,I have authorized the Federal Government to arrest anyone who vandalizes or destroys any monument statue or other such Federal property in the US with up to 10 years in prison per the Veterans Memorial Preservation Act or such other laws that may be pertinent
