created_at,text
Wed Jan 15 19:08:07 +0000 2020,i want to log off
Wed Jan 15 19:05:44 +0000 2020,me too
Wed Jan 15 19:05:22 +0000 2020,love u way more lmaooooo
Wed Jan 15 18:59:13 +0000 2020,yeah it s not that serious everyone we were fully playing please put down the swords lmao
Wed Jan 15 18:47:06 +0000 2020,i avoid them every time unless i m in new york and can t   i don t like having my photo taken
Wed Jan 15 18:42:10 +0000 2020,i m only ever seen in nyc lmao u can thank diggzy
Wed Jan 15 18:40:32 +0000 2020,"not this plug 
you just called me frito toes ten minutes ago i     gtfoh 
love you 
leave my ass alone"
Wed Jan 15 18:32:17 +0000 2020,"PERIODDDDD    i already know 
but also 
i m never even seen like ever 
i promise i look cute over here in my own world 
i haven t even been able to put on a pair of fuckin boots lately because of the traumatic image i have in my head of these uh   tik tok  performers"
Wed Jan 15 18:28:33 +0000 2020,oh shut the fuck up
Wed Jan 15 18:28:14 +0000 2020,not never but u know seldomly
Wed Jan 15 18:27:22 +0000 2020,"thank god i m a singer then   gimmeee a break 
i don t like having my photo taken  i escape the paparazzi almost every time 
i never post photos that aren t on stage but shit i promise i have cute ass clothes   cuter than this fuckin candy jacket i"
Wed Jan 15 02:35:40 +0000 2020,i ll do em sometimes
Wed Jan 15 01:38:47 +0000 2020,my boys      7rings  FaveChoreography  iHeartAwards
Tue Jan 14 21:34:32 +0000 2020,vote for fredo please
Tue Jan 14 18:09:27 +0000 2020,lmao
Tue Jan 14 06:53:09 +0000 2020,jesus okay
Tue Jan 14 06:51:21 +0000 2020,love u
Tue Jan 14 06:50:54 +0000 2020,cute  i send my love
Tue Jan 14 06:49:38 +0000 2020,because in a unique way  we all very much have been
Tue Jan 14 06:48:18 +0000 2020,it s 10 48
Tue Jan 14 06:46:45 +0000 2020,lmao please go to sleep
Tue Jan 14 06:45:27 +0000 2020,omg  i just  forget they re here too  i m here for y all lol  as if that isn t evident enough
Tue Jan 14 06:43:24 +0000 2020,right   same  love u  see u in an hour
Tue Jan 14 06:42:19 +0000 2020,favorite teaser
Tue Jan 14 06:40:42 +0000 2020,kind of want to pin this so everyone feels the same peace i feel when i watch this as soon as they come to my page
Tue Jan 14 06:39:05 +0000 2020,i love u
Tue Jan 14 06:38:41 +0000 2020,relax i m crying
Tue Jan 14 06:37:01 +0000 2020,how ain t you sick of me
Tue Jan 14 06:32:32 +0000 2020,how could one ever
Tue Jan 14 06:31:55 +0000 2020,love you more
Tue Jan 14 06:31:04 +0000 2020,but but   i gave u a tour does that count
Tue Jan 14 06:30:14 +0000 2020,we can t explain but   can do the honors
Tue Jan 14 06:29:46 +0000 2020,hbd my lovvvvvvvvve
Tue Jan 14 06:28:34 +0000 2020,this shit is so silly i forgot ab this
Tue Jan 14 06:27:57 +0000 2020,HAHAHAHAHAHA THIS IS SO BAD aw i miss screaming in courtney s ears
Tue Jan 14 06:25:51 +0000 2020,i love u more  not sure how it s possible to already miss y all this much but
Tue Jan 14 06:25:19 +0000 2020,imagine y all finding this in the stems
Tue Jan 14 06:18:27 +0000 2020,omg i forgot about this  that sound scotty makes  thank u for bringing this back
Tue Jan 14 04:34:05 +0000 2020,miss u
Tue Jan 14 04:28:49 +0000 2020,me neither but missing aaron hours
Tue Jan 14 04:01:00 +0000 2020,mine too
Tue Jan 14 02:12:49 +0000 2020,absolutely no one
Mon Jan 13 22:11:13 +0000 2020,everybody go see   on tour
Sun Jan 12 08:21:01 +0000 2020,ur hoooome
Sat Jan 11 19:52:16 +0000 2020,same
Sat Jan 11 19:51:34 +0000 2020,love uuuu
Sat Jan 11 19:49:14 +0000 2020,it s an exciting day  i m excited to share this w you
Sat Jan 11 19:48:46 +0000 2020,i hope  we ll all just pile up on top of each other in the seats i m allotted
Sat Jan 11 19:37:14 +0000 2020,"performing aside  creating is just too much fun for us  that s what happens when you re constantly inspired by the family you hang out with everyday     
the greatest feeling in the world"
Sat Jan 11 19:32:02 +0000 2020,love u more
Sat Jan 11 19:31:36 +0000 2020,"not a doubt in my mind 
you ll build ya own damn pit"
Sat Jan 11 19:29:52 +0000 2020,screaming
Sat Jan 11 19:26:17 +0000 2020,lmaooo
Sat Jan 11 19:26:04 +0000 2020,it s been a really nice process  grateful
Sat Jan 11 19:23:25 +0000 2020,my god i love you
Sat Jan 11 19:22:44 +0000 2020,love u more
Sat Jan 11 19:21:40 +0000 2020,me too
Sat Jan 11 19:19:51 +0000 2020,well i m lucky as hell   love u more
Sat Jan 11 19:19:02 +0000 2020,love you more
Sat Jan 11 19:16:23 +0000 2020,i m excited
Sat Jan 11 19:07:15 +0000 2020,see you jan 26  GRAMMYs
Sat Jan 11 18:46:55 +0000 2020,miss you more
Sat Jan 11 18:45:14 +0000 2020,love u
Sat Jan 11 18:36:58 +0000 2020,thank u
Fri Jan 10 20:09:33 +0000 2020,love u
Fri Jan 10 20:06:09 +0000 2020,think i jumped lmao  thank u for the bread    take it easy on your coworkers
Fri Jan 10 20:00:18 +0000 2020,delete this and send me that beat
Thu Jan 09 18:46:15 +0000 2020,have a good day  miiiissuuuu
Wed Jan 08 20:10:26 +0000 2020,crying
Wed Jan 08 19:51:58 +0000 2020,proud of the squad  they deserve the world  thank u again
Wed Jan 08 19:49:24 +0000 2020,7rings  FaveChoreography  iHeartAwards let go brian n skotty
Wed Jan 08 19:45:15 +0000 2020,AlfredoFlores  FaveTourPhotographer  iHeartAwards
Wed Jan 08 19:32:49 +0000 2020,you too my babes  miss u
Wed Jan 08 19:23:01 +0000 2020,we love u
Wed Jan 08 19:16:21 +0000 2020,yeeeee let s go fredo
Wed Jan 08 18:23:30 +0000 2020,thank u
Tue Jan 07 20:55:34 +0000 2020,y all know damn well i didn t mean  ducking
Tue Jan 07 20:53:47 +0000 2020,missing u all  seeing u  singing for u
Tue Jan 07 05:07:32 +0000 2020,yup got it
Mon Jan 06 21:53:09 +0000 2020,the friend by sigrid nunez
Mon Jan 06 21:50:25 +0000 2020,bong   he always hypes everybody up under the stage and i wanted to make sure it was audible  such a special moment to me
Mon Jan 06 21:48:20 +0000 2020,i love you my sweet thank you  i am  i hope you are too
Mon Jan 06 21:47:33 +0000 2020,little bird is wild as hell  but all of it  i mean that
Mon Jan 06 21:46:55 +0000 2020,omg no a baby   she s always been the one to me
Mon Jan 06 21:46:32 +0000 2020,a poet
Mon Jan 06 21:46:03 +0000 2020,of course not but your ears deserve to hear more
Mon Jan 06 21:45:37 +0000 2020,her ass is not reading pt two
Mon Jan 06 21:45:14 +0000 2020,her ass is not reading
Mon Jan 06 21:44:51 +0000 2020,it s not possible to choose at all
Mon Jan 06 21:43:57 +0000 2020,when those strings get all stretchy and everything is half time
Mon Jan 06 21:42:30 +0000 2020,go listen to everything she s ever made or been involved in
Mon Jan 06 21:41:04 +0000 2020,i m listening to a song
Mon Jan 06 21:40:18 +0000 2020,i will never love anyone more than
Mon Jan 06 19:09:47 +0000 2020,miss y all more  jus dropping in to tell u that  love u the most
Mon Jan 06 19:00:09 +0000 2020,love u more
Mon Jan 06 18:57:18 +0000 2020,love n miss u all  sending the most love
Fri Jan 03 22:50:34 +0000 2020,our anniversary coming up
Fri Jan 03 00:10:01 +0000 2020,love u  okay gtg forreal now
Fri Jan 03 00:09:41 +0000 2020,yeah i don t care if you re 20
Fri Jan 03 00:08:35 +0000 2020,lemme talk to my kids in peace one time love u appreciate u bye
Fri Jan 03 00:07:54 +0000 2020,sure is    i was just saying my goodbyes and missing y all damn
Fri Jan 03 00:06:19 +0000 2020,neva left even when i was on tour  please relax nothings coming
Fri Jan 03 00:04:54 +0000 2020,i got home the first  u tried it
Fri Jan 03 00:02:42 +0000 2020,no  love u talk soon
Thu Jan 02 23:59:48 +0000 2020,u too please   love u more
Thu Jan 02 23:59:02 +0000 2020,ssssssss
Thu Jan 02 23:58:19 +0000 2020,not eternity i
Thu Jan 02 23:56:22 +0000 2020,love u more  i have to go soon  do i need to provide any more nonna memes or coco or aaron photos to hold u over or are we good for a min
Thu Jan 02 23:54:06 +0000 2020,love u  also  happy birthday
Thu Jan 02 23:52:45 +0000 2020,u luh me
Thu Jan 02 23:43:43 +0000 2020,same truly
Thu Jan 02 23:42:46 +0000 2020,shiiiit
Thu Jan 02 23:42:00 +0000 2020,it hasn t even been two weeeeks i
Thu Jan 02 23:41:10 +0000 2020,sssssss
Thu Jan 02 23:40:31 +0000 2020,the post tour drought begins
Thu Jan 02 23:22:26 +0000 2020,i mean
Thu Jan 02 23:06:37 +0000 2020,love u most
Thu Jan 02 23:03:38 +0000 2020,not over this second photo still  also hi  love u still   always even if i m on a lil less
Thu Jan 02 23:02:22 +0000 2020,she has a newfound comfort with   love for cameras lately and it s   exciting  like all of a sudden she s nonna
Thu Jan 02 22:59:48 +0000 2020,for sure
Thu Jan 02 22:58:33 +0000 2020,love u more still
Thu Jan 02 17:05:59 +0000 2020,thank u
Wed Jan 01 16:26:33 +0000 2020,"haven t done anything issa glitch i promise 
i wasn t even online"
Wed Jan 01 16:01:39 +0000 2020,miiiiiiss u
Wed Jan 01 15:58:02 +0000 2020,love u more
Wed Jan 01 15:57:29 +0000 2020,i love y all happy new year
Wed Jan 01 00:02:28 +0000 2020,nah i cried 4 times
Wed Jan 01 00:02:06 +0000 2020,happiest  the most special  love u  i m gonna go now bc we re still having fun  i wanna be present but wanted to check in and say hi  hope you re all having a great might
Tue Dec 31 23:59:10 +0000 2019,they made it  not sure how  but they made it
Tue Dec 31 20:09:26 +0000 2019,see u there   love u more be safe
Tue Dec 31 20:08:35 +0000 2019,he says  i don t know what to say about anything anymore these people love u so much
Tue Dec 31 20:07:03 +0000 2019,roro
Tue Dec 31 20:04:50 +0000 2019,love u
Tue Dec 31 18:26:12 +0000 2019,love u more always  happy new year  my babes
Tue Dec 31 18:25:33 +0000 2019,don t start  same  love u more
Tue Dec 31 18:24:59 +0000 2019,i am the most thankful  words can t express i promise   happy new year
Tue Dec 31 18:23:46 +0000 2019,i love y all so much more promise  thank u for everything this year  have a happy ass fun ass night and be safe  love u endlessly
Sun Dec 29 20:09:30 +0000 2019,love u
Sun Dec 29 17:16:24 +0000 2019,thank you
Sun Dec 29 04:52:31 +0000 2019,love u sm
Sun Dec 29 04:51:19 +0000 2019,love u
Sat Dec 28 21:03:36 +0000 2019,ohhhhhh my  this is beyond    please give her a hug from me  and you too
Sat Dec 28 19:33:29 +0000 2019,good that makes me happy  love u
Sat Dec 28 19:33:09 +0000 2019,not yet   just to use my voice   miss y all
Sat Dec 28 19:32:12 +0000 2019,i ve been on two minutes i m exhausted already  it s nice  i love and miss y all tho and miss singing already
Sat Dec 28 19:31:05 +0000 2019,nah it is  again that s not my email
Sat Dec 28 19:28:16 +0000 2019,not me  love u
Sat Dec 28 19:23:57 +0000 2019,doing WHAT
Sat Dec 28 19:22:05 +0000 2019,love u
Sat Dec 28 19:21:59 +0000 2019,NO
Sat Dec 28 19:20:46 +0000 2019,no and my email doesn t start with ar fam leave me alone
Sat Dec 28 19:19:07 +0000 2019,like
Sat Dec 28 19:16:20 +0000 2019,u bored bored
Fri Dec 27 20:05:16 +0000 2019,love love love y all  hope you had a great holiday
Fri Dec 27 20:05:16 +0000 2019,love love love y all  hope you had a great holiday
Thu Dec 26 19:37:27 +0000 2019,love and miss u back
Thu Dec 26 19:37:01 +0000 2019,you too my babies
Tue Dec 24 17:59:27 +0000 2019,i didn t say this  he could shit on my head and i d say thank u
Tue Dec 24 17:52:50 +0000 2019,"toulouse  you can t eat your ass on my lap 
merry christmas eve"
Tue Dec 24 03:10:58 +0000 2019,thank u for sharing your favorite moments on the live album with me  i m so thankful that you re enjoying it and i m glad it s here to soften the post tour depression lol  love and miss u endlessly already
Tue Dec 24 02:57:00 +0000 2019,i loveeeee uuuuuu  too much
Tue Dec 24 02:55:51 +0000 2019,sssssss wait u will  i m scared i take it back
Tue Dec 24 02:54:14 +0000 2019,pull up  u won t
Tue Dec 24 02:52:40 +0000 2019,love u more  promise
Tue Dec 24 02:51:52 +0000 2019,this makes me so happy    love u i m so glad u are enjoying
Tue Dec 24 02:50:28 +0000 2019,good cause it s true lmao
Tue Dec 24 02:49:59 +0000 2019,"that will always be my favorite to sing   and one of my favorites to hear the band play  i love everything they do too much 
 but i love the moments with u all in g amp g and r e m  v much 
and laughing at scott in the nasa bridge   couldn t not leave that in"
Tue Dec 24 02:47:49 +0000 2019,thank u my baby
Tue Dec 24 02:47:19 +0000 2019,sweetest  love u
Tue Dec 24 02:39:52 +0000 2019,thank u
Tue Dec 24 02:39:51 +0000 2019,the way i can hear what u typed   love u
Tue Dec 24 02:39:23 +0000 2019,the way i can hear what u typed   love u
Tue Dec 24 02:24:50 +0000 2019,hello i would like to hear your favorites n why
Mon Dec 23 17:32:59 +0000 2019,my love
Mon Dec 23 17:32:34 +0000 2019,26 year old ariana lost her shit too
Mon Dec 23 17:31:54 +0000 2019,me too and i did it
Mon Dec 23 17:29:09 +0000 2019,u have no idea
Mon Dec 23 07:01:18 +0000 2019,thank u  swt   k bye for now  swt live  out now  love u
Mon Dec 23 01:53:53 +0000 2019,love u  see u soon soon
Mon Dec 23 01:51:14 +0000 2019,roshad there s paps in my dressing room
Mon Dec 23 01:50:24 +0000 2019,"i laughed out loud 
i proooooomise"
Mon Dec 23 01:49:37 +0000 2019,the surprise  no
Mon Dec 23 01:49:06 +0000 2019,the surprise  having dinner maybe
Mon Dec 23 01:47:28 +0000 2019,nah i love u so much i can t put it into words
Mon Dec 23 01:47:02 +0000 2019,the surprise  goodnight
Mon Dec 23 01:46:36 +0000 2019,my heart  thanks  love u
Mon Dec 23 01:45:12 +0000 2019,the surprise  i made it to closing
Mon Dec 23 01:43:27 +0000 2019,the surprise was me still standing
Mon Dec 23 01:42:49 +0000 2019,this was the big surprise girl tf let me go to bed
Mon Dec 23 01:40:17 +0000 2019,i promise it ll be here tomorrow   go the fuck to sleep for once please
Mon Dec 23 01:39:00 +0000 2019,see
Mon Dec 23 01:37:07 +0000 2019,"soon as the shows over 
go to bed please"
Mon Dec 23 01:36:04 +0000 2019,"i don t mean bye to you of course
just bye from this whole thing
it means time for a little break"
Mon Dec 23 01:34:37 +0000 2019,love u
Mon Dec 23 01:28:30 +0000 2019,"a little something to thank u for everything and to make saying goodbye to this chapter a lil easier 
love u"
Mon Dec 23 01:27:42 +0000 2019,swt live
Mon Dec 23 01:27:19 +0000 2019,k bye for now  tonight
Mon Dec 23 01:26:35 +0000 2019,see   growth
Mon Dec 23 01:26:06 +0000 2019,i tried
Mon Dec 23 01:25:19 +0000 2019,but i ain t goin nowhere this time    i thought it d be funny and cute   too soon
Mon Dec 23 00:45:14 +0000 2019,"yes 
he says  kayla  thank you"
Mon Dec 23 00:44:41 +0000 2019,and it ll never happen again
Sun Dec 22 21:00:34 +0000 2019,there aren t words  my bed  my babies  my car  it s beyond
Sun Dec 22 20:34:03 +0000 2019,major
Sun Dec 22 20:33:55 +0000 2019,which one
Sun Dec 22 20:33:35 +0000 2019,why do we know each other like this
Sun Dec 22 20:33:14 +0000 2019,anys  a capital A  cmon now
Sun Dec 22 20:32:10 +0000 2019,getting texts about it
Sun Dec 22 20:31:03 +0000 2019,like this looks edited
Sun Dec 22 20:28:44 +0000 2019,courtney and i sing that to her every time we see her
Sun Dec 22 19:30:49 +0000 2019,100
Sun Dec 22 19:10:54 +0000 2019,well i will be here  love u
Sun Dec 22 19:07:57 +0000 2019,nah y all said four days to a week
Sun Dec 22 19:07:36 +0000 2019,love u more
Sun Dec 22 19:03:46 +0000 2019,bookmark this lmao  love u
Sun Dec 22 19:01:55 +0000 2019,i love u i promise it ain t gon be like last time  reaffirming  refer back to this tweet if   when u must
Sun Dec 22 19:01:22 +0000 2019,DUH
Sun Dec 22 19:01:04 +0000 2019,me going to bed after
Sun Dec 22 18:52:08 +0000 2019,well  i mean  give u your parting gift of course
Sun Dec 22 18:51:18 +0000 2019,i willllll  thank u for everything this year  u have helped me more than i can explain
Sun Dec 22 18:49:40 +0000 2019,i love you more
Sun Dec 22 18:49:08 +0000 2019,green light
Sun Dec 22 18:48:03 +0000 2019,almost stopped to buy bootleg merch
Sat Dec 21 22:55:09 +0000 2019,u have no idea how it s felt having u here or how it s helped my heart   thank u and love u
Sat Dec 21 22:52:46 +0000 2019,my guy
Sat Dec 21 22:36:07 +0000 2019,two more
Fri Dec 20 21:24:32 +0000 2019,love you always
Fri Dec 20 18:22:21 +0000 2019,btw so excited for   to host a  home4holidays  wish i had been there  love u  tune in sunday 9 8c on
Fri Dec 20 18:19:41 +0000 2019,thank you
Fri Dec 20 06:23:34 +0000 2019,snape
Fri Dec 20 06:22:37 +0000 2019,"the last four tied 
they re perfect to me"
Fri Dec 20 06:06:51 +0000 2019,my brand in two posts
Fri Dec 20 05:54:22 +0000 2019,this is just how we are unfortunately i promise
Fri Dec 20 05:50:56 +0000 2019,what do y all think this is i
Fri Dec 20 05:50:20 +0000 2019,suddenly i don t speak english
Fri Dec 20 05:49:39 +0000 2019,lmfao love u
Fri Dec 20 05:40:00 +0000 2019,merry christmas courtney
Fri Dec 20 05:37:19 +0000 2019,my friend courtney says it looks just fine     courtneychipolone on ig
Fri Dec 20 01:02:36 +0000 2019,i m so incredibly proud of my fans for engaging in this  thank u so much for investing in our future and for committing to making a change together
Thu Dec 19 09:09:58 +0000 2019,i ain t goin nowhere trust me  even if i say  k bye  it jus means  brb
Thu Dec 19 09:07:34 +0000 2019,ssssssss
Thu Dec 19 09:07:20 +0000 2019,HATE this  fix it immediately  water  sleep  kind words  now bitch
Thu Dec 19 09:05:59 +0000 2019,bray turn your damn ringer off for me ok
Thu Dec 19 09:05:14 +0000 2019,see now this is not how this is gonna work    self care together alright
Thu Dec 19 09:04:32 +0000 2019,always  now sleep
Thu Dec 19 09:03:52 +0000 2019,and it s 1 here  my point  goodnight  i ll do anything for y all to rest
Thu Dec 19 09:02:34 +0000 2019,jus got home   i ll get to sleep soon but what the fuck about y all  i swear to god u are up around the clock  close your eyes for me  what s yo screen time lookin like  take care of yourselves too please  love u
Thu Dec 19 09:00:48 +0000 2019,i kno
Thu Dec 19 08:48:14 +0000 2019,so funny i knew you were here tonight and i thought of u when i threw it
Thu Dec 19 07:23:57 +0000 2019,that lil hand poppin into frame doing the choreo with us is my favorite shit in the world  nothing tops how u love me  u are everything  love u with all of me always  two
Thu Dec 19 07:17:42 +0000 2019,two
Thu Dec 19 04:26:49 +0000 2019,i usually go on 9 20 i ll go on at 8 45 bye
Thu Dec 19 04:26:19 +0000 2019,ok
Thu Dec 19 04:24:53 +0000 2019,it s 8 20 u loon
Thu Dec 19 04:21:42 +0000 2019,how s everyone feeling
Thu Dec 19 03:40:25 +0000 2019,thank you
Wed Dec 18 21:34:59 +0000 2019,yes
Wed Dec 18 21:08:52 +0000 2019,we re almost there let s go    tell a friend  thankunextgen
Wed Dec 18 07:13:43 +0000 2019,me fuckin too  love u more always  promise
Wed Dec 18 07:13:03 +0000 2019,me too  so incredibly grateful  thank u for everything
Wed Dec 18 07:11:47 +0000 2019,my heart feels so heavy man  i m sorry i couldn t pull it together a few times tonight  love u more than i ever have and i ll love u even more tomorrow
Wed Dec 18 03:33:56 +0000 2019,less than 1k away from breaking the all time record of voters registered on a tour
Tue Dec 17 22:02:47 +0000 2019,fake as hell
Tue Dec 17 21:14:14 +0000 2019,coming soon     presave now if u want
Tue Dec 17 20:37:40 +0000 2019,love u more i ll come say hello after
Tue Dec 17 20:32:40 +0000 2019,too cruel
Tue Dec 17 20:30:35 +0000 2019,u right here
Tue Dec 17 20:29:18 +0000 2019,nah
Tue Dec 17 20:21:45 +0000 2019,have u seen the size of me baby
Tue Dec 17 20:20:57 +0000 2019,my taya
Tue Dec 17 20:20:24 +0000 2019,i had   one glass   y all are so extrad out i
Tue Dec 17 20:19:16 +0000 2019,sweet angel
Tue Dec 17 04:29:56 +0000 2019,no but goodnight
Tue Dec 17 04:29:26 +0000 2019,nah
Tue Dec 17 04:28:27 +0000 2019,love u more
Tue Dec 17 04:27:41 +0000 2019,no
Tue Dec 17 04:24:54 +0000 2019,do u want to know when the live album is coming no or no
Tue Dec 17 04:24:29 +0000 2019,ok
Tue Dec 17 04:21:03 +0000 2019,see  goodnight
Tue Dec 17 04:20:35 +0000 2019,do u really tho i feel like you ll like it more as a surprise
Tue Dec 17 04:19:33 +0000 2019,HOW
Tue Dec 17 04:17:09 +0000 2019,but   u didn t  goodnight  love u  so much
Tue Dec 17 04:15:55 +0000 2019,i m mildly tipsy i refuse to ruin this no
Tue Dec 17 04:12:04 +0000 2019,i sure hope so
Tue Dec 17 04:10:42 +0000 2019,whatever anybody told me they wanted   it was a thing
Tue Dec 17 04:09:52 +0000 2019,yes goodnight
Mon Dec 16 19:38:11 +0000 2019,love u more
Mon Dec 16 19:35:36 +0000 2019,thank u  i feel like everything that s happened since then sonically has been me slowly working my way back to that time in my life  like a full circle    everything else was necessary and important but it s clear  i think  which projects have most of my heart  anyway
Mon Dec 16 19:29:41 +0000 2019,mhmm
Mon Dec 16 19:29:19 +0000 2019,i think it should
Mon Dec 16 19:27:40 +0000 2019,mmmmmm i mean it wouldn t have fit sonically  i think the yours truly version is perfect   what it needed to be  i really do love how both sound  and i love that   vocals are the first thing u hear on my debut album  that s special too  they both hold a special place
Mon Dec 16 19:23:13 +0000 2019,i ll always love what the rascals added too   i love both versions soooo much but i guess the original just reminds me of when i first met tommy and vic   that s their baby lowkey
Mon Dec 16 19:20:13 +0000 2019,i love u so much for tweeting this and then dming me  i hope it s a surprise drop    ur legit the only reason i haven t spilled yet
Mon Dec 16 19:19:17 +0000 2019,love uuuuu sm  this song changed my life fr
Mon Dec 16 19:06:16 +0000 2019,the most ever
Mon Dec 16 19:05:36 +0000 2019,i hate y all
Mon Dec 16 18:58:54 +0000 2019,ooooo bitch battle ship or sea battle whatever
Mon Dec 16 18:55:15 +0000 2019,omg thank u
Mon Dec 16 18:53:45 +0000 2019,i can t wait to be her
Mon Dec 16 18:52:19 +0000 2019,please
Mon Dec 16 18:52:09 +0000 2019,do y all have imessage or
Mon Dec 16 18:50:57 +0000 2019,thank u
Mon Dec 16 18:44:44 +0000 2019,no girl i m sayyyyyyin i haven t used that app since hmt
Mon Dec 16 18:43:31 +0000 2019,hayyy this my birth nose what tf did i log onto today lemme have a cute nose   damn
Mon Dec 16 18:40:03 +0000 2019,omg i deleted the app after the honeymoon tour   like jus text me fam
Mon Dec 16 07:35:44 +0000 2019,love u a lot
Mon Dec 16 07:31:34 +0000 2019,shhh
Sun Dec 15 19:20:22 +0000 2019,this punched me in the fucking throat   heart   love u most
Sat Dec 14 18:36:50 +0000 2019,a year
Sat Dec 14 07:29:58 +0000 2019,proper
Sat Dec 14 07:15:11 +0000 2019,love u  five more
Sat Dec 14 07:14:09 +0000 2019,grammy nominated w my best friend she da chicccoooooo
Fri Dec 13 06:00:42 +0000 2019,ten months in  six shows left  shits heavy  love u with all my heart  and yes  imma keep saying it  thank u for everything
Fri Dec 13 05:25:46 +0000 2019,tired n grateful  so bittersweet  love u so much
Fri Dec 13 02:48:29 +0000 2019,tattooed heart for
Fri Dec 13 02:46:35 +0000 2019,probably my closet  still miss it tho
Fri Dec 13 02:43:47 +0000 2019,"for instagram   just sharing some cute moments w u
whatever you re expecting is going to be different from what you re thinking   and nowhere near anytime soon 
but just be patient   love me forever"
Fri Dec 13 02:00:12 +0000 2019,miss that hat
Thu Dec 12 22:50:22 +0000 2019,ate me up as always
Thu Dec 12 22:48:55 +0000 2019,thank you
Thu Dec 12 22:39:07 +0000 2019,happy holidays    thankunext
Thu Dec 12 03:26:46 +0000 2019,i have to master this album for y all i
Wed Dec 11 18:55:21 +0000 2019,best
Wed Dec 11 18:54:43 +0000 2019,omg i wish i coulda used some coachella stuff but we don t have the files
Wed Dec 11 18:49:17 +0000 2019,fuck imma miss u sm
Wed Dec 11 18:39:29 +0000 2019,lmaooooo
Wed Dec 11 18:31:42 +0000 2019,you ve kinda seen it
Wed Dec 11 18:29:54 +0000 2019,i want it  and the title  to be a lil surprise   keep me on here long enough tho
Wed Dec 11 18:16:19 +0000 2019,"those screams are from my mic lol so it was kind of impossible to separate and turn it down 
i m super close to y all and it picked up a lot but i think it s really sweet and special 
  
it s for us 
besides   it s not like the studio versions aren t an option anymore"
Wed Dec 11 18:13:45 +0000 2019,swt live   available to pre save now
Wed Dec 11 18:12:22 +0000 2019,damn
Wed Dec 11 04:28:00 +0000 2019,sssssssss
Wed Dec 11 00:55:00 +0000 2019,BRANDON HOLD MY HAAAAND
Wed Dec 11 00:50:33 +0000 2019,ok ok good jus making sure bc i love it always
Wed Dec 11 00:49:37 +0000 2019,u do know i m playing and i love this song always right   but it was y all idea goodbye
Tue Dec 10 23:44:37 +0000 2019,nah but   i ll let it slide this once  have the best day   night  my babes  love uuuuu
Tue Dec 10 23:42:56 +0000 2019,love u
Tue Dec 10 23:42:33 +0000 2019,ariana loves jade
Tue Dec 10 23:41:42 +0000 2019,sleep
Tue Dec 10 23:41:17 +0000 2019,bye pay attention love u
Tue Dec 10 23:40:35 +0000 2019,we re  on it
Tue Dec 10 23:40:04 +0000 2019,listen
Tue Dec 10 23:39:31 +0000 2019,see
Tue Dec 10 23:38:32 +0000 2019,love u more
Tue Dec 10 23:38:17 +0000 2019,y all are too much   but also perfect   love u way too much
Tue Dec 10 23:35:06 +0000 2019,alright it s time to pack up
Tue Dec 10 23:34:18 +0000 2019,do y all see this shit
Tue Dec 10 23:33:16 +0000 2019,listen
Tue Dec 10 23:31:06 +0000 2019,i am aware   will y all please just let me sing gws and hma and go to sleep
Tue Dec 10 23:29:52 +0000 2019,get your ass home
Tue Dec 10 23:29:03 +0000 2019,HAHAHAHAHAHAHAHAHAHAHAHAHAHAH
Tue Dec 10 23:24:11 +0000 2019,OH ABSOLUTELY NOT THIS WAS IN RESPONSE TO MY TIMELINE
Tue Dec 10 23:23:35 +0000 2019,digitally yes
Tue Dec 10 23:22:23 +0000 2019,this was after i logged on and saw a stampede of y all begging for it and i wanted to deliver  SO happy we could clear this up
Tue Dec 10 23:21:07 +0000 2019,bitch cause the moon was lookin nice
Tue Dec 10 23:20:53 +0000 2019,my fav always
Tue Dec 10 23:20:03 +0000 2019,wait i m sorry is me tweeting     suggesting that i m singing moonlight cause
Tue Dec 10 23:19:25 +0000 2019,show me where
Tue Dec 10 23:18:24 +0000 2019,mhmm
Tue Dec 10 23:18:04 +0000 2019,am i living in an alternate dimension    the way you all YELLED AND BEGGED AND CRIED i
Tue Dec 10 23:16:06 +0000 2019,you re fucking joking yeah
Tue Dec 10 23:12:59 +0000 2019,nothing from this most recent leg unfortunately bc of timing but
Tue Dec 10 23:11:55 +0000 2019,mhmm
Tue Dec 10 23:10:29 +0000 2019,alright
Tue Dec 10 23:03:12 +0000 2019,it s not that i just love the shit too much and want u to hear it the second it happens lmao
Tue Dec 10 23:01:16 +0000 2019,this part   i have to stop doing that
Tue Dec 10 23:00:07 +0000 2019,exposed
Tue Dec 10 22:58:28 +0000 2019,i
Tue Dec 10 22:57:43 +0000 2019,u got me
Tue Dec 10 22:56:40 +0000 2019,so u know what i m TALKING ABOUT
Tue Dec 10 22:54:56 +0000 2019,wouldn t have it any other way ever
Tue Dec 10 22:54:31 +0000 2019,that s what all my irls are sayin
Tue Dec 10 22:53:43 +0000 2019,i m sayin   this  we love u please rest  will disappear in ab three weeks lmaoo
Tue Dec 10 22:51:49 +0000 2019,thank u i willllll  my team  friends and i have a bet how long til i m in the stu  everyone says a week tops lmao
Tue Dec 10 22:46:46 +0000 2019,remember this tweet two months into next year when y all are like  ok so ag6
Tue Dec 10 22:44:23 +0000 2019,naaaaaaah lmao  might take a minute but of course not
Tue Dec 10 22:42:42 +0000 2019,issa forever thing
