created_at,text
Fri Jun 05 16:21:00 +0000 2020,On National Gun Violence Awareness Day we WearOrange to honor the victims and survivors of gun violencewhich continues to disproportionately harm Black communities Then keep speaking up voting and changing laws across the country
Thu Jun 04 23:15:58 +0000 2020,Third every city in this country should be a  community We have 250 cities counties and tribal nations working to reduce barriers and expand opportunity for boys and young men of color Join us 
Thu Jun 04 23:15:58 +0000 2020,Second every mayor should review their use of force policies with members of their community and commit to report on planned reforms We need mayors county executives and those in positions of power to make this a priority Take the pledge 
Thu Jun 04 23:15:57 +0000 2020,First there are specific evidencebased reforms that would build trust save lives and lead to a decrease in crime too You can find clear actionable recommendations right here 
Thu Jun 04 23:15:57 +0000 2020,Real change requires protest to highlight a problem and politics to implement practical solutions and laws As I mentioned yesterday in our  town hall there are several steps our mayors and elected officials can take right now
Thu Jun 04 13:04:56 +0000 2020,In our  town hall yesterday I mentioned James Baldwins The Fire Next Time From 1962 it remains a seminal meditation on race by one of our greatest writers and relevant for understanding the pain and anger behind the protests Excerpt 
Wed Jun 03 15:04:20 +0000 2020,"And third an extraordinary essay by the former Chairman of the Joint Chiefs of Staff of the US Armed Forces Mike Mullen explaining the values at risk when we start using our military to control domestic protests

"
Wed Jun 03 15:04:20 +0000 2020,"Second a reminder of the difference politics and voting can make in changing who has the power to make real change in a community like Ferguson with a history of blatant discriminatory law enforcement practices

"
Wed Jun 03 15:04:19 +0000 2020,"Heres a useful reada reminder of the importance of deescalation by police in their interactions with protestors

"
Mon Jun 01 23:59:01 +0000 2020,Lets do this another way Lets stop thinking our voice dont matter and vote Not just for the presidenteducate yourself and know who youre voting for And thats how were going to hit em 
Mon Jun 01 19:11:51 +0000 2020,Lets get to work 
Mon Jun 01 19:11:51 +0000 2020,I know the past few months have been hard and dispiriting But watching the heightened activism of young people makes me hopeful And if we can keep channeling our justifiable anger into peaceful sustained and effective action this can be the moment when real change starts
Mon Jun 01 19:11:51 +0000 2020,If you want to take concrete action but youre not sure how weve created a site to connect you with useful resources and organizations whove been fighting the good fight at the local and national levels for years 
Mon Jun 01 19:11:50 +0000 2020,5 The more specific we can make demands for criminal justice and police reform the harder it will be for elected officials to just offer lip service to the cause and then fall back into business as usual once protests have gone away
Mon Jun 01 19:11:50 +0000 2020,4 So if we want to bring about real change the choice isnt between protest and politicswe have to do both We have to mobilize to raise awareness and we have to organize and cast our ballots to make sure that we elect candidates who will act on reform
Mon Jun 01 19:11:50 +0000 2020,3 To do that we have to know which levels of government have the biggest impact Changing the federal government is important But the elected officials who matter most in reforming police departments and the criminal justice system work at the state and local levels
Mon Jun 01 19:11:50 +0000 2020,2 The point of protest is to raise public awareness to put a spotlight on injustice and to make the powers that be uncomfortable But eventually we have to translate those aspirations into specific laws and institutional practices
Mon Jun 01 19:11:49 +0000 2020,1 The protests represent a genuine and legitimate frustration over a decadeslong failure to reform police practices and the broader criminal justice system We should condemn the few who resort to violencenot the overwhelming majority who deserve our respect and support
Mon Jun 01 19:11:49 +0000 2020,Ultimately its going to be up to a new generation of activists to shape strategies that best fit the times But I want to highlight some basic lessons from past efforts that are worth remembering
Mon Jun 01 19:11:49 +0000 2020,As millions of people across the country take to the streets and raise their voices in response to the killing of George Floyd and the ongoing problem of unequal justice Ive heard many ask how we can sustain momentum to bring about real change
Mon Jun 01 14:15:57 +0000 2020,I wrote out some thoughts on how to make this moment a real turning point to bring about real changeand pulled together some resources to help young activists sustain the momentum by channeling their energy into concrete action 
Fri May 29 16:06:54 +0000 2020,My statement on the death of George Floyd 
Wed May 27 15:00:15 +0000 2020,If you believe in a more just more generous more democratic America now is the time to fight for it Heres a terrific way to register voters organize communities and ramp up turnout in the battleground states that will decide this election  
Mon May 25 14:31:05 +0000 2020,"On Memorial Day we honor those who gave all for us That takes different forms this year but its even more vital with the loss of so many veterans to COVID19

The way they lived in service to one another should be our roadmap in the months ahead "
Sat May 23 21:55:57 +0000 2020,"And heres more on the approach Sweden has taken which differs from some of its neighbors 

"
Sat May 23 21:55:56 +0000 2020,"South Korea has focused on testing to guard against outbreaks

"
Sat May 23 21:55:56 +0000 2020,"As all 50 states begin the process of reopening here are three articles that offer some lessons from other countries about the tradeoffs and policies involved First heres what European nations have done to support workers

"
Sat May 23 18:03:41 +0000 2020,The Class of 2020 is full of the leaders we need to bend the arc of history toward a better futureand our HBCU grads have the talent skills and vision to lead that change I couldnt be prouder of all of you 
Wed May 20 21:34:17 +0000 2020,As Chicago navigates the health crisis its residents continue to show up for one another in their communities Its one of the things I love most about the cityand one of the many reasons its such a good home for the  
Sun May 17 01:00:04 +0000 2020,Congrats to the high school Class of 2020 as well as to the teachers coaches and most of all parents and family whove guided you along the way Thanks for letting me be part of your big day 
Sat May 16 21:47:43 +0000 2020,Congratulations to the HBCU Class of 2020 Michelle and I are so proud of you As you set out to change the world well be the wind at your back Cant wait to see what you achieve 
Sat May 16 16:00:01 +0000 2020,Graduating is a big achievement no matter what but with all that the Class of 2020 has dealt with to get across the finish line I think theyve earned a little celebration I hope youll all join me in honoring them at 2PM ET and 8PM ET 
Thu May 14 18:44:56 +0000 2020,Vote
Thu May 14 15:30:44 +0000 2020,Michelle and I want to do our part to give all you parents a break today so were reading The Word Collector for  Its a fun book that vividly illustrates the transformative power of wordsand we hope you enjoy it as much as we did 
Wed May 13 23:05:11 +0000 2020,"Despite all the time thats been lost we can still make real progress against the virus protect people from the economic fallout and more safely approach something closer to normal if we start making better policy decisions now
"
Mon May 11 21:06:14 +0000 2020,Change comes when all of us step up and play our part in this democracy By encouraging our young people like these students from  to start engaging in our civic life today were already creating something better for tomorrow 
Sun May 10 15:03:15 +0000 2020,Even if you cant give the moms in your life a hug today I hope you can give them an extra thank you today Thank you and Happy Mothers Day to the woman who makes it all possible Love you  
Wed May 06 14:10:45 +0000 2020,Theres no limit to the devotion Ive seen in teachers like these  educators Their dedication shapes the best parts of who we become I couldnt be more thankful for their work especially as they shift lessons online to keep students on track during this crisis 
Tue May 05 15:05:41 +0000 2020,Ive always loved joining commencementsthe culmination of years of hard work and sacrifice Even if we cant get together in person this year Michelle and I are excited to celebrate the nationwide Class of 2020 and recognize this milestone with you and your loved ones 
Fri May 01 18:25:11 +0000 2020,The folks of the Chicago  food banks in communities like yoursare working overtime to feed the vulnerable and families whove fallen on hard times But even as demand has spiked donations have slowed Their incredible efforts are worth supporting if you can 
Mon Apr 27 17:22:11 +0000 2020,The pandemic has magnified the financial insecurity of too many American families the deep and real racial disparities in our society  and the imbalanced burdens on working moms We have to create something better for America on the other side of this 
Sat Apr 25 20:49:19 +0000 2020,In moments of crisis we look out for one other And we need leaders with empathy who will bring people together rather than drive them apart  has the character and experience to guide us through one of our darkest times and heal us through a long recovery 
Sat Apr 25 00:00:58 +0000 2020,This pandemic has painfully brought to the surface many of the reasons I launched  racism robs too many of our kids of their futures The leaders on todays call arent just tackling this crisis theyre helping us build a more equitable future for all 
Fri Apr 24 20:53:55 +0000 2020,If we want life to approach anything like normal anytime soon we need a comprehensive testing program Its not going to be cheap but it will ultimately pay off many times over in saved lives saved businesses and saved jobs 
Wed Apr 22 19:40:36 +0000 2020,While we continue to wait for a coherent national plan to navigate this pandemic states like Massachusetts are beginning to adopt their own public health plans to combat this virusbefore its too late 
Wed Apr 22 15:32:30 +0000 2020,Weve all had to adapt to cope with a pandemic Climate change will force far harsher changes on our kids All of us should follow the young people whove led the efforts to protect our planet for generations and demand more of our leaders at every level 
Mon Apr 20 17:01:39 +0000 2020,Parents you deserve a break  Michelles got storytime handled every Monday Shes one of the best I promise And I confess it makes me a little nostalgic 
Fri Apr 17 19:52:14 +0000 2020,Proud of the leaders in my hometown of Chicago who are showing us what it means to be there for each otheras neighbors and as citizens 
Fri Apr 17 14:45:45 +0000 2020,When I think of people Ive counted on over the years Sarah Hurwitz comes to mind Shes the talented author of  and a longtime member of my team Here she shares her experience with faith traditions and staying connected during this time 
Wed Apr 15 16:43:48 +0000 2020,Democracy depends on an informed citizenry and social cohesion Heres a look at how misinformation can spread through social media and why it can hurt our ability to respond to crises 
Tue Apr 14 16:02:07 +0000 2020,For all of us who love this country and are willing to do our part to make sure it lives up to its highest ideals  nows the time to fight for what we believe in Join us at  And Ill see you on the campaign trail as soon as I can
Tue Apr 14 15:47:23 +0000 2020,Im proud to endorse my friend  for President of the United States Lets go 
Mon Apr 13 18:01:58 +0000 2020,Dreamers have contributed so much to our country and they are risking their lives fighting on the frontlines of this pandemic They deserve permanent immigration status and a pathway to citizenshipas they are Americans in every way but on paper 
Mon Apr 13 15:33:36 +0000 2020,"We cant deny that racial and socioeconomic factors are playing a role in who is being hit the hardest by the virus Its a reminder for our policymakers to keep our most vulnerable communities at the forefront when making decisions
"
Sun Apr 12 14:41:33 +0000 2020,Although our celebrations may look different this year our unwavering faith remains the same For me Easter is a time of hopea reminder of rebirth and renewaland a belief in a better day to come From my family to yours we wish you all a blessed and joyful Easter 
Fri Apr 10 21:08:07 +0000 2020,Lets not use the tragedy of a pandemic to compromise our democracy Check the facts of vote by mail 
Fri Apr 10 21:08:06 +0000 2020,Everyone should have the right to vote safely and we have the power to make that happen This shouldnt be a partisan issue 
Fri Apr 10 21:08:05 +0000 2020,No one should be forced to choose between their right to vote and their right to stay healthy like the debacle in Wisconsin this week 
Fri Apr 10 13:50:02 +0000 2020,Some good news states that started social distancing early and aggressively like California have avoided overwhelmed health care systems Its critical that we continue to listen to the evidence and experts and practice social distancing 
Thu Apr 09 21:00:27 +0000 2020,Mayors have been working hard to help us get through this pandemic and theyll have just as big a task to help people through hard times ahead I spent some time with many of them today to thank them for their efforts and asked them to keep up the good work 
Wed Apr 08 21:18:19 +0000 2020,Through centuries of persecution exile and struggle the story of Passover has reminded the Jewish peopleand all of humanityof the power to overcome even the greatest of odds Michelle and I send our warmest wishes to those celebrating with loved ones at home or virtually
Wed Apr 08 14:15:54 +0000 2020,Social distancing bends the curve and relieves some pressure on our heroic medical professionals But in order to shift off current policies the key will be a robust system of testing and monitoring  something we have yet to put in place nationwide 
Tue Apr 07 18:40:15 +0000 2020,My advisor and friend  has been someone Ive turned to for years In her new book More Than Ready she shares her story and an empowering message to women especially women of color that they are the leaders we need to make a change in our world 
Tue Apr 07 16:02:23 +0000 2020,Its World Health Day and we owe a profound debt of gratitude to all our medical professionals Theyre still giving their all for us every day at great risk to themselves and we cant thank them enough for their bravery and their service
Mon Apr 06 22:54:01 +0000 2020,Bill Withers was a true American master His music rooted in the everyday joys and sorrows of working people was soulful wise and lifeaffirminga perfect tonic for hard times 
Mon Apr 06 18:45:29 +0000 2020,As she often does  provides a cogent summary of how federal policymakers should be thinking about the pandemic in the coming months 
Wed Apr 01 14:47:48 +0000 2020,Its Census Day and we all have a crucial role to play Filling out the 2020 Census determines what the next decade will look like for your community your roads health care schools representation and more Takes a few minutes by mail phone or online 
Tue Mar 31 15:19:04 +0000 2020,Weve seen all too terribly the consequences of those who denied warnings of a pandemic We cant afford any more consequences of climate denial All of us especially young people have to demand better of our government at every level and vote this fall 
Mon Mar 30 17:03:55 +0000 2020,So many Americans right now are stepping up to help their communities Zohaib Begg a 7yearold from VA is one of them This inspiring kid has been gathering supplies from hotels to donate to the medical professionals at his local hospital 
Sat Mar 28 19:56:14 +0000 2020,We are grateful for what he did for this country He carried the baton longer and surer than almost anybody It falls to the rest of us now to pick it up and never stop moving forward until we finish what he startedthat journey to justice
Sat Mar 28 19:56:14 +0000 2020,What a joy it was to watch him pray and preach I took heart in him saying We aint going back Weve come too far marched too long prayed too hard wept too bitterly bled too profusely and died too young to let anybody turn back the clock on our journey to justice
Sat Mar 28 19:56:13 +0000 2020,Rev Joseph Lowery was a giant who let so many of us stand on his shoulders With boundless generosity patience and moral courage he encouraged a new generation of activists and leaders Michelle and I remember him fondly today and our love and prayers are with his family 
Fri Mar 27 17:43:32 +0000 2020,"During this crisis our grocery store clerks delivery drivers transit and utility workersalong with so many othershave been selflessly getting up every day to make sure we have the things we need And for that we say thank you
"
Thu Mar 26 00:00:34 +0000 2020,And this article provides a great example of the kind of community spirit that we need to get through thisa spirit that we can hopefully learn to instill more of into our lives workplaces civic institutions and government once the crisis has passed 
Thu Mar 26 00:00:33 +0000 2020,Heres a useful overview of the likely scenarios that the world will be facing in the coming months while managing this pandemic So much depends on our ability to make good decisions going forward along with our ability to remain resilient 
Wed Mar 25 14:11:51 +0000 2020,These are the burdens our medical heroes already face in NYC Its only going to get harder across the country Another reason to maintain social distancing policies at least until we have comprehensive testing in place Not just for our sakefor theirs 
Tue Mar 24 16:50:08 +0000 2020,Our medical professionals are heroes putting their lives on the line to keep our country going Heres a look at how an ER doctor who already fought on the front lines of one crisis makes it through a day in this one A good reminder for us to help them out by staying home 
Mon Mar 23 15:43:41 +0000 2020,Heres a useful summary of the current best thinking among public health experts on how we need to approach the fight against COVID19 in the coming weeks 
Mon Mar 23 14:41:49 +0000 2020,Ten years ago today I signed the Affordable Care Act into law It protected preexisting conditions cut the uninsured rate in half and lots more But its still under political attack right when we need care the most We have to protect it build on it until we cover everyone 
Sat Mar 21 13:24:06 +0000 2020,Sometimes it takes the wisdom and resilience of those who have been marginalized for all of us to remember the importance of community and mutual aid
Sat Mar 21 13:24:06 +0000 2020,"And  a disabled activist understands what its like for people with particular vulnerabilities to come together for support
"
Sat Mar 21 13:24:05 +0000 2020, witnessed the impact of HIVAIDS on the LGBT community in the early stages of that devastating disease 
Sat Mar 21 13:24:05 +0000 2020,Here are a few stories that have less to do with the very real medical or economic aspects of this crisis and more with how we take care of each other as a human family during all crises
Thu Mar 19 15:25:09 +0000 2020,The best part of my job was meeting people like thisready to make a selfless act in a time of need Many Americans are already making deep sacrifices to keep our communities healthy but if youre able to consider helping those hit the hardest 
Thu Mar 19 15:25:09 +0000 2020," and  are using their feeds to directly support people in needand helping shift our ideas about how to approach giving
"
Thu Mar 19 15:25:08 +0000 2020,"In my old neighborhood the  established a crisis pantry to provide food and essential items for particularly vulnerable queer and trans residents on the South and West sides of Chicago
"
Thu Mar 19 15:25:07 +0000 2020," Fellow  is helping seniors fight loneliness in the UK through a mix of new and old technology online chats through Zoom and Skype and postcards and poems shared by younger neighbors
"
Thu Mar 19 15:25:07 +0000 2020,"Some great stories of bighearted people coming up with new ways to come togethereven while remaining apartto help the vulnerable who face some very tough times ahead
"
Wed Mar 18 14:57:45 +0000 2020,In the meantime remember to check up by phone on elderly or vulnerable friends and neighbors who may need our help
Wed Mar 18 14:57:44 +0000 2020,As communities have begun to recognize the importance of social distancing measures to flatten the curve on COVID19 transmission heres a sober but useful primer on what we should expect in the coming months 
Tue Mar 17 16:49:38 +0000 2020,We owe a profound debt of gratitude to all our health professionals and everybody wholl be on the front lines of this pandemic for a long while Theyre giving everything May we all model our own behavior on their selflessness and sacrifice as we help each other through this 
Sun Mar 15 19:09:21 +0000 2020,Not everybody can stay home and we owe a big debt of gratitude to health professionals transit and airport workers first responders and everyone keeping our communities going Leaders have to step up to support people whose lives and livelihoods take a hit in the weeks ahead
Sun Mar 15 19:08:57 +0000 2020,Watch this It shows why we should all do the right thing and stay home to the fullest extent possible All of us can help slow the spread of the virus protecting the elderly the vulnerable and each other 
Sat Mar 14 14:11:06 +0000 2020,A shout out to Kevin Giannis Zion Blake Steph and all the players owners and organizations who are setting a good example during a challenging time A reminder that were a community and that each of us has an obligation to look out for each other 
Thu Mar 12 23:00:56 +0000 2020,If youre wondering whether its an overreaction to cancel large gatherings and public events and I love basketball heres a useful primer as to why these measures can slow the spread of the virus and save lives We have to look out for each other 
Tue Mar 10 20:50:11 +0000 2020,In the midst of campaign season its important to look squarely at whats at stake This article speaks to one of the disturbing long term trends that we as voters and citizens need to expect our government to address 
Sat Mar 07 15:18:26 +0000 2020,55 years ago when a group of civil rights organizers crossed the Edmund Pettus Bridge they carried America with them Today lets honor that legacy by continuing their work to protect and exercise our foundational right to vote 
Wed Mar 04 16:52:19 +0000 2020,Protect yourself and your community from coronavirus with common sense precautions wash your hands stay home when sick and listen to the  and local health authorities Save the masks for health care workers Lets stay calm listen to the experts and follow the science
Tue Mar 03 21:34:30 +0000 2020,Michelle and I are sending our prayers to those affected by the severe storms in Tennessee especially to those who lost loved ones Our hearts are with you and the first responders working so diligently to protect the vibrant communities of Nashville
Fri Feb 28 15:49:05 +0000 2020,"America needs you as states prepare for the next round of redistricting Its up to all of us to make sure we have a fair democracy Join me in the fight for fair maps
  
Join me and  today "
Fri Feb 28 15:48:25 +0000 2020,"Shirley Chisholm said You dont make progress by standing on the sidelines whimpering and complaining You make progress by implementing ideas
  
All across this country right now people are coming together to create extraordinary change "
Mon Feb 24 21:57:19 +0000 2020,After a lifetime of reaching for the stars today Katherine Johnson landed among them She spent decades as a hidden figure breaking barriers behind the scenes But by the end of her life she had become a hero to millionsincluding Michelle and me 
Fri Feb 21 15:34:33 +0000 2020,Happy birthday to one of my heroes  someone who believed our right to vote was more important than his own life Thanks for making good trouble for 80 years  
Wed Feb 19 00:51:40 +0000 2020,
Wed Feb 19 00:51:21 +0000 2020,"Here are a couple of articles that are worth reading  from housing to health these stories use data to explore challenges we face and demonstrate how policy solutions along with civic engagement can make a real difference in peoples lives
"
Mon Feb 17 15:46:53 +0000 2020,Eleven years ago today near the bottom of the worst recession in generations I signed the Recovery Act paving the way for more than a decade of economic growth and the longest streak of job creation in American history 
Fri Feb 14 17:40:29 +0000 2020,Happy Valentines Day to my forever dance partner  
Thu Feb 13 15:31:32 +0000 2020,What a great example of citizenship what each of us can do to make a difference for all of us 
Tue Feb 11 21:05:32 +0000 2020,Even if the methods are new sowing the seeds of doubt division and discord to turn Americans against each other is an old trick The antidote is citizenship to get engaged organized mobilized and to vote  on every level in every election 
Tue Feb 11 18:09:29 +0000 2020,Thirty years on I remember the hope we all felt watching Mandelas release from prison The gift of a new way of seeing The chance to participate in the work of building a better world The ultimate example of perseverance and faith for each new generation to follow
Mon Feb 10 02:38:19 +0000 2020,Congrats to Julia and Steven the filmmakers behind American Factory for telling such a complex moving story about the very human consequences of wrenching economic change Glad to see two talented and downright good people take home the Oscar for Higher Grounds first release 
Sat Feb 01 20:36:40 +0000 2020,Sixty years ago today the Greensboro Four stood up to injustice by sitting down at a lunch counter Our journey is full of such stories of acts of patriotic protest that challenge this country we love to live up to our highest ideals however long it takes BlackHistoryMonth
Sun Jan 26 21:56:16 +0000 2020,Kobe was a legend on the court and just getting started in what would have been just as meaningful a second act To lose Gianna is even more heartbreaking to us as parents Michelle and I send love and prayers to Vanessa and the entire Bryant family on an unthinkable day
Mon Jan 20 14:35:29 +0000 2020,Every so often I reread Dr Kings Letter from a Birmingham Jail While some of the injustices may have changed his poetic brilliance moral clarity and tests of conscience still reverberate today Take a moment to reflect on his righteous call 
Fri Jan 17 14:13:19 +0000 2020,In every scene you are my star  Happy birthday baby 
Mon Jan 13 14:13:44 +0000 2020,Glad to see American Factorys Oscar nod for Best Documentary Its the kind of story we dont see often enough and its exactly what Michelle and I hope to achieve with Higher Ground Congrats to the incredible filmmakers and entire team
Sun Jan 12 18:35:50 +0000 2020,Our fellow Americans in Puerto Rico can use our support after this weeks earthquakes Theyve shown their enduring spirit over the past couple years and its up to us to pull together for one another once again I hope youll support their recovery 
Thu Jan 09 21:01:14 +0000 2020,Heres the thing Even with problems of this magnitude each of us can still find a way to make change Thats why Im proud of young people like Alice Mahar a environmental activist in Melbourne Read about her and find ways you can help too 
Thu Jan 09 21:00:08 +0000 2020,The catastrophic fires in Australia are the latest example of the very real and very urgent consequences of climate change Its on us to stay focused and protect the one planet weve got for the next generation 
Thu Jan 02 23:49:54 +0000 2020,With David Sterns passing Im reflecting on everything he did to take the NBA global creating entire new generations of fans pretending to be like Mike or any of their favorite players on driveways and playgrounds around the world 
Wed Jan 01 17:16:44 +0000 2020,Heres to a happy healthy and hopeful 2020 Happy New Year everybody
Mon Dec 30 17:02:44 +0000 2019,From hiphop to country to The Boss here are my songs of the year If youre looking for something to keep you company on a long drive or help you turn up a workout I hope theres a track or two in here that does the trick 
Mon Dec 30 00:33:16 +0000 2019,If theres one thing I love about  its his incomparable will to fight I know hes got a lot more of that left in him Praying for you my friend
Sun Dec 29 17:03:13 +0000 2019,Next up are my favorite movies and TV shows of 2019 Of course theres also American Factory a film from our own production company Higher Ground that was recently shortlisted for an Oscar Heres the full list 
Sat Dec 28 21:16:40 +0000 2019,As we wind down 2019 I wanted to share with you my annual list of favorites that made the last year a little brighter Well start with books today  movies and music coming soon I hope you enjoy these as much as I did 
Wed Dec 25 00:00:22 +0000 2019,From the Obama family to yours Merry Christmas 
Mon Dec 23 20:50:19 +0000 2019,On behalf of my family Chag Sameach and Happy Hanukkah As Jews around the world celebrate let the menorahs light remind us all of the miracles in our own lives
Thu Dec 19 19:54:31 +0000 2019,2019 was full of moments that show humanity at its bestcompassionate entrepreneurial determined And yes hopeful Take a look to see for yourself 
Sat Dec 14 16:01:19 +0000 2019,You can get the zen garden next week but tomorrow is the last day to sign up for health coverage at  This year most current  customers can find an insurance plan with a monthly premium of 10 or less Get covered today 
Fri Dec 13 18:12:17 +0000 2019,It was remarkable to be back in the AsiaPacific region with my sister this week joined by hundreds of talented and optimistic  leaders Theyre making their mark on this regionand the whole worldand thats good for all of us 
Fri Dec 13 03:29:19 +0000 2019,My sister Maya and I are about to take the stage at  Leaders AsiaPacific Well be talking about how growing up in this region made us who we areand the opportunity todays young people have to shape the future I hope youll tune in at 
Tue Dec 10 17:12:50 +0000 2019,I thought it was about time I share my holiday gift list  a few practical items all 10 or less The best one Health care for you or somebody you care about The deadline to sign up is December 15 Go to  and get covered 
Tue Dec 10 11:10:03 +0000 2019,In Vietnam I had the chance to sit down with some of our  leaders and alumni from across the Asia Pacific From combating climate change in Vietnam to evaluating social impact in Indonesia theyre doing extraordinary work and expanding their impact together 
Mon Dec 09 18:21:38 +0000 2019,Because of Paul Volcker our financial system is stronger and safer for the American people Ill remember Paul for his consummate wisdom untethered honesty and a level of dignity that matched his towering stature Im proud to have called him not just an adviser but a friend 
Thu Nov 28 12:13:46 +0000 2019,Today we give thanks for our blessings give back to those around us and enjoy some time  and turkey and maybe a little football  with the ones we love From the Obama family to yours Happy Thanksgiving 
Wed Nov 27 18:19:13 +0000 2019,Before arguing with friends or family around the Thanksgiving table take a look at the science behind arguing better And itll never hurt to try this Listen to people get them to think about their own experience and highlight your common humanity 
Sun Nov 24 18:07:38 +0000 2019,Politicians shouldnt be picking their voters Voters should be picking their representatives But unless we act the status quo will remain in states all across the country Lets make sure maps are drawn fairly when redistricting happens again in 2021 
Sun Nov 24 18:04:14 +0000 2019,Take a look at this piece to understand the very real consequences of gerrymandering In Asheville NC we see what happens when district lines are drawn for maximum partisan advantage It mean citizens voices are diminished It means more polarization 
Fri Nov 22 16:08:56 +0000 2019,Young leaders like these are powering the promise of the Asia Pacific region Michelle and I couldnt be more impressed by their initiative Cant wait to join them in Malaysia next month 
Mon Nov 18 18:39:05 +0000 2019,Proud to see Oluwaseun  in this list Shes an  Leader whos organizing young people in Nigeria to help end sexual violence and her work embodies what our foundation is all about passing the baton to the next generation 
Mon Nov 11 14:34:54 +0000 2019,Stories like this are a reminder of our duty as a country and as Americans to support every veterannot only in words but in deed To every veteran out there thank you Were forever in your debt
Mon Nov 11 14:34:22 +0000 2019,This Veterans Day heres a moving portrait of the extraordinary resilience of my friend Cory Remsburg an Army Ranger Ive come to know over the years Its an honest tribute to all those wounded warriors and their families who give so much to our country 
Fri Nov 08 16:39:31 +0000 2019,No one says it better than   the Obama Presidential Center coming to the South Side isnt for us its for the community and the next generation of leaders 
Wed Nov 06 18:32:50 +0000 2019,Proud of all the Americans who showed up to vote yesterday electing a set of hopeful forwardthinking leaders primed to protect Medicaid draw fair voting maps and reduce gun violence A great night for our countryone thatll leave a lasting legacy
Sat Nov 02 14:04:46 +0000 2019,Proud to endorse an outstanding group of Virginia Democrats in Tuesdays electioncandidates wholl not only advance the causes of equality justice and decency but help ensure that the next decade of voting maps are drawn fairly Thats good policyand good for our politics 
Fri Nov 01 14:56:03 +0000 2019,Todays the first day of open enrollment on  and highquality coverage might be more affordable than you think Nearly 9 in 10  customers qualify for financial helpso if you or someone you know needs insurance GetCovered today
Thu Oct 31 13:55:54 +0000 2019,Congrats to the World Champion  and their fans A great group that always showed up when it counted and was never afraid to show a little joy dancing in the dugout laughing believing and always sticking together A true team with a spirit thatd do us all well
Mon Oct 28 21:04:20 +0000 2019,Glad to be back in Chicago for the  Summit Its where I first learned to organizeand where I met  We all have places that define us and at the Summit well be exploring the meaning behind themtune in tomorrow at  
